,time,d2m,t2m,slhf,ssr,str,sshf,tp,lcc,r
4463,1981-02-09 12:00:00,295.2776,302.2513,-182.31965277777778,550.7236111111112,-61.24525,-196.77511111111113,4.4571236e-05,0.4185525,67.53586
4464,1981-02-10 12:00:00,292.65237,301.6089,-221.92819444444444,613.0436111111111,-79.23427777777779,-188.61169444444442,0.00012388267,0.24184763,59.58056
4465,1981-02-10 12:00:00,292.65237,301.6089,-221.92819444444444,613.0436111111111,-79.23427777777779,-188.61169444444442,0.00012388267,0.24184763,59.58056
4466,1981-02-11 12:00:00,292.07144,303.54898,-218.1363611111111,719.9444444444445,-97.74720555555555,-254.9351388888889,3.932789e-05,0.108159244,51.03865
4467,1981-02-11 12:00:00,292.07144,303.54898,-218.1363611111111,719.9444444444445,-97.74720555555555,-254.9351388888889,3.932789e-05,0.108159244,51.03865
4468,1981-02-12 12:00:00,295.17767,304.88235,-193.78186111111108,683.2254166666667,-93.26760555555556,-266.5084444444445,0.0001756642,0.15595198,61.34201
4469,1981-02-12 12:00:00,295.17767,304.88235,-193.78186111111108,683.2254166666667,-93.26760555555556,-266.5084444444445,0.0001756642,0.15595198,61.34201
4470,1981-02-13 12:00:00,295.2119,301.65814,-202.78479166666668,497.3507777777778,-51.155861111111115,-153.4288722222222,9.1765076e-05,0.25332275,64.49248
4471,1981-02-13 12:00:00,295.2119,301.65814,-202.78479166666668,497.3507777777778,-51.155861111111115,-153.4288722222222,9.1765076e-05,0.25332275,64.49248
4472,1981-02-14 12:00:00,295.47556,303.1564,-168.32230555555557,450.6146111111111,-42.04949722222222,-157.21136111111113,1.638569e-05,0.93591017,63.338425
4473,1981-02-14 12:00:00,295.47556,303.1564,-168.32230555555557,450.6146111111111,-42.04949722222222,-157.21136111111113,1.638569e-05,0.93591017,63.338425
4474,1981-02-15 12:00:00,295.78912,303.24634,-213.38029444444447,564.7568888888889,-79.05179722222222,-172.68006944444446,0.00011863932,0.09592113,61.2525
4475,1981-02-15 12:00:00,295.78912,303.24634,-213.38029444444447,564.7568888888889,-79.05179722222222,-172.68006944444446,0.00011863932,0.09592113,61.2525
4476,1981-02-16 12:00:00,294.7383,302.65604,-146.66544444444443,395.92366666666663,-41.17241388888889,-131.65978333333334,1.638569e-05,0.66839606,58.95718
4477,1981-02-16 12:00:00,294.7383,302.65604,-146.66544444444443,395.92366666666663,-41.17241388888889,-131.65978333333334,1.638569e-05,0.66839606,58.95718
4478,1981-02-17 12:00:00,295.2452,304.70963,-210.45515555555556,673.3323611111111,-85.07953888888889,-249.7073888888889,3.932044e-06,0.36993575,54.174732
4479,1981-02-17 12:00:00,295.2452,304.70963,-210.45515555555556,673.3323611111111,-85.07953888888889,-249.7073888888889,3.932044e-06,0.36993575,54.174732
4480,1981-02-18 12:00:00,295.137,302.79166,-186.71819444444444,567.9511666666666,-69.15077222222222,-200.00433333333334,4.587695e-06,0.84288836,57.735992
4481,1981-02-18 12:00:00,295.137,302.79166,-186.71819444444444,567.9511666666666,-69.15077222222222,-200.00433333333334,4.587695e-06,0.84288836,57.735992
4482,1981-02-19 12:00:00,295.84924,302.2863,-172.02748333333332,418.3303888888889,-45.91101666666667,-125.20131944444445,4.587695e-06,0.98480153,64.716255
4483,1981-02-19 12:00:00,295.84924,302.2863,-172.02748333333332,418.3303888888889,-45.91101666666667,-125.20131944444445,4.587695e-06,0.98480153,64.716255
4484,1981-02-20 12:00:00,295.90475,302.22418,-194.94108333333335,446.5364166666667,-40.74859444444444,-132.93566666666666,6.751157e-05,0.98223794,63.258507
4485,1981-02-20 12:00:00,295.90475,302.22418,-194.94108333333335,446.5364166666667,-40.74859444444444,-132.93566666666666,6.751157e-05,0.98223794,63.258507
4486,1981-02-21 12:00:00,295.80023,302.0286,-188.8091388888889,404.7002777777778,-40.41895,-103.03705000000001,3.4084544e-05,0.79266936,65.61776
4487,1981-02-21 12:00:00,295.80023,302.0286,-188.8091388888889,404.7002777777778,-40.41895,-103.03705000000001,3.4084544e-05,0.79266936,65.61776
4488,1981-02-22 12:00:00,296.31363,301.08496,-219.82641666666666,460.69375,-32.8371875,-125.17873333333334,2.6874244e-05,0.98519826,71.63258
4489,1981-02-22 12:00:00,296.31363,301.08496,-219.82641666666666,460.69375,-32.8371875,-125.17873333333334,2.6874244e-05,0.98519826,71.63258
4490,1981-02-23 12:00:00,294.74292,302.26202,-249.00199999999998,549.0799444444444,-53.13959166666667,-146.81233333333333,2.7529895e-05,0.604764,60.323822
4491,1981-02-23 12:00:00,294.74292,302.26202,-249.00199999999998,549.0799444444444,-53.13959166666667,-146.81233333333333,2.7529895e-05,0.604764,60.323822
4492,1981-02-24 12:00:00,295.50885,303.34912,-257.87491666666665,576.913861111111,-58.18428888888889,-160.0679861111111,3.2763928e-06,0.6587521,60.347797
4493,1981-02-24 12:00:00,295.50885,303.34912,-257.87491666666665,576.913861111111,-58.18428888888889,-160.0679861111111,3.2763928e-06,0.6587521,60.347797
4494,1981-02-25 12:00:00,296.20724,303.89948,-308.5123333333333,729.5428333333334,-83.84926111111112,-205.16432222222224,4.587695e-06,0.14591122,59.574165
4495,1981-02-25 12:00:00,296.20724,303.89948,-308.5123333333333,729.5428333333334,-83.84926111111112,-205.16432222222224,4.587695e-06,0.14591122,59.574165
4496,1981-02-26 12:00:00,295.35345,302.277,-258.24326388888886,544.9707777777778,-54.88198888888889,-130.46293333333332,0.00013633631,0.13629773,62.930832
4497,1981-02-26 12:00:00,295.35345,302.277,-258.24326388888886,544.9707777777778,-54.88198888888889,-130.46293333333332,0.00013633631,0.13629773,62.930832
