,d2m,t2m,slhf,ssr,str,sshf,tp,lcc,r
48,-1.0083176834212244,0.6254309334290598,1.407508055171261,1.1853877288704087,-1.596004841861349,-2.369931981407555,-0.27694030004607556,-1.176555094824847,-1.1813503270700352
49,-1.0083176834212244,0.6254309334290598,1.407508055171261,1.1853877288704087,-1.596004841861349,-2.369931981407555,-0.27694030004607556,-1.176555094824847,-1.1813503270700352
50,-2.8232090735142963,1.5524063949144058,1.5309234752087122,1.14734403442627,-2.1301257465525762,-2.1602522802690483,-0.34976943432773683,-1.4744342123059757,-2.4888075430849277
51,-2.8232090735142963,1.5524063949144058,1.5309234752087122,1.14734403442627,-2.1301257465525762,-2.1602522802690483,-0.34976943432773683,-1.4744342123059757,-2.4888075430849277
52,-4.483053359177194,1.898680852434779,1.7172841522211217,1.426830183872999,-2.9449288644171863,-2.4267077171026528,-0.34976943432773683,-1.4886403015665568,-3.5863546927911933
53,-4.483053359177194,1.898680852434779,1.7172841522211217,1.426830183872999,-2.9449288644171863,-2.4267077171026528,-0.34976943432773683,-1.4886403015665568,-3.5863546927911933
54,-3.830581281427375,1.755669210410388,1.5876823456224602,1.3400586852959886,-2.286343815415407,-2.5117926807121242,-0.34976943432773683,-1.446111854711166,-2.8776084532285156
55,-3.830581281427375,1.755669210410388,1.5876823456224602,1.3400586852959886,-2.286343815415407,-2.5117926807121242,-0.34976943432773683,-1.446111854711166,-2.8776084532285156
56,-6.468998460903668,1.7113443334369622,1.696714875894685,1.5810020834421987,-3.326555714711755,-2.634209991381016,-0.34976943432773683,-1.4886403015665568,-3.838379936535254
57,-6.468998460903668,1.7113443334369622,1.696714875894685,1.5810020834421987,-3.326555714711755,-2.634209991381016,-0.34976943432773683,-1.4886403015665568,-3.838379936535254
58,-5.596314462522131,1.7781736543504003,1.71125265234039,1.5880917316510215,-3.2814738844297895,-2.7157176990522425,-0.34976943432773683,-1.4886403015665568,-3.641974156149083
59,-5.596314462522131,1.7781736543504003,1.71125265234039,1.5880917316510215,-3.2814738844297895,-2.7157176990522425,-0.34976943432773683,-1.4886403015665568,-3.641974156149083
60,-5.35691033682923,2.23144973290646,1.7677021459284619,1.6255362001206537,-3.4569008457539194,-2.763937563088452,-0.34976943432773683,-1.4886403015665568,-3.89974862925967
61,-5.35691033682923,2.23144973290646,1.7677021459284619,1.6255362001206537,-3.4569008457539194,-2.763937563088452,-0.34976943432773683,-1.4886403015665568,-3.89974862925967
62,-2.2222222950044945,1.6278950028364487,1.593404547984572,1.5304771380060829,-2.741081296143776,-2.444595910174248,-0.34976943432773683,-1.4886403015665568,-2.3375920957134753
63,-2.2222222950044945,1.6278950028364487,1.593404547984572,1.5304771380060829,-2.741081296143776,-2.444595910174248,-0.34976943432773683,-1.4886403015665568,-2.3375920957134753
64,-1.3067732963563359,1.572140837239892,1.751772609956023,1.158826813958637,-2.1767753589914545,-2.345199626755352,-0.34976943432773683,-1.0881714270309508,-2.0430502581585857
65,-1.3067732963563359,1.572140837239892,1.751772609956023,1.158826813958637,-2.1767753589914545,-2.345199626755352,-0.34976943432773683,-1.0881714270309508,-2.0430502581585857
66,-0.954794607861418,2.126878533602585,1.6114994441620476,1.3626253566224689,-1.7220378782630863,-2.833312525838618,-0.34976943432773683,-1.3086360982591203,-1.7979771545738283
67,-0.954794607861418,2.126878533602585,1.6114994441620476,1.3626253566224689,-1.7220378782630863,-2.833312525838618,-0.34976943432773683,-1.3086360982591203,-1.7979771545738283
68,-0.35671669215378277,1.7352410548959916,1.770950007795141,0.9554276956533343,-1.3262987686877616,-2.4729051380886236,-0.3474929175361196,-1.0848446529478364,-1.4748230871725572
69,-0.35671669215378277,1.7352410548959916,1.770950007795141,0.9554276956533343,-1.3262987686877616,-2.4729051380886236,-0.3474929175361196,-1.0848446529478364,-1.4748230871725572
70,-0.013452013199189506,0.3868615124156484,2.455767150605944,-1.4538080940536209,0.5845792403014609,-0.04431993448774319,-0.30880506860273566,1.4519824593051165,-0.238628277217772
71,-0.013452013199189506,0.3868615124156484,2.455767150605944,-1.4538080940536209,0.5845792403014609,-0.04431993448774319,-0.30880506860273566,1.4519824593051165,-0.238628277217772
72,-0.0035681691049176613,0.4664929949065032,1.8914271014057016,-0.02651943693444348,-0.23532051074369267,-1.318265804720511,-0.3474929175361196,0.1476715993417179,-0.4310235742668645
73,-0.0035681691049176613,0.4664929949065032,1.8914271014057016,-0.02651943693444348,-0.23532051074369267,-1.318265804720511,-0.3474929175361196,0.1476715993417179,-0.4310235742668645
74,-0.15890458745700378,-0.8649172557216835,1.2562541930098239,-1.1193029832354051,0.6651384546347422,0.5623205643118802,-0.2678406994055878,1.3101011614142903,-0.060405763626487016
75,-0.15890458745700378,-0.8649172557216835,1.2562541930098239,-1.1193029832354051,0.6651384546347422,0.5623205643118802,-0.2678406994055878,1.3101011614142903,-0.060405763626487016
76,0.19511502207423848,-0.29667398231027076,0.8499724720736043,-0.9538475691295399,0.7351128732930594,0.5704091502170043,-0.04253021583666543,0.7165459313869714,-0.05331962283509678
77,0.19511502207423848,-0.29667398231027076,0.8499724720736043,-0.9538475691295399,0.7351128732930594,0.5704091502170043,-0.04253021583666543,0.7165459313869714,-0.05331962283509678
78,0.045885643248415285,0.07313821222171277,0.2577942186705443,-0.21583960681365272,0.18256770717517007,0.1770259146349917,-0.2450820000986846,0.3836010165118711,-0.19129836731907657
79,0.045885643248415285,0.07313821222171277,0.2577942186705443,-0.21583960681365272,0.18256770717517007,0.1770259146349917,-0.2450820000986846,0.3836010165118711,-0.19129836731907657
80,0.006900592266336763,-0.13739646390502652,0.37239434219909934,-0.6065615943320931,0.6953234870958371,0.45654732853092683,-0.23142289796012258,1.1880004713910377,-0.05331962283509678
81,0.006900592266336763,-0.13739646390502652,0.37239434219909934,-0.6065615943320931,0.6953234870958371,0.45654732853092683,-0.23142289796012258,1.1880004713910377,-0.05331962283509678
82,0.5316814547925164,0.5503013099544358,-0.6484909314995057,0.7621138188091101,-0.44994859310174457,-0.37890587147939003,-0.2723937322943929,-1.02478333096432,-0.10920641829045673
83,0.5316814547925164,0.5503013099544358,-0.6484909314995057,0.7621138188091101,-0.44994859310174457,-0.37890587147939003,-0.2723937322943929,-1.02478333096432,-0.10920641829045673
84,0.08602794991828346,0.7705188638790397,-0.768039775672454,0.8113410375452134,-0.4924821992879606,-0.4867011293669004,-0.27467025221094216,-1.0860135505711452,-0.45147966576527326
85,0.08602794991828346,0.7705188638790397,-0.768039775672454,0.8113410375452134,-0.4924821992879606,-0.4867011293669004,-0.27467025221094216,-1.0860135505711452,-0.45147966576527326
86,0.2794688986204661,-0.14813203933922012,0.4645695232500802,-0.7347718049640273,0.616920505071816,0.625162289791434,-0.2701172158499904,-0.008416005821646337,0.2162210593352015
87,0.2794688986204661,-0.14813203933922012,0.4645695232500802,-0.7347718049640273,0.616920505071816,0.625162289791434,-0.2701172158499904,-0.008416005821646337,0.2162210593352015
88,0.21402105793004558,0.11884081329064793,0.3539905053847555,-0.6044644822947467,0.6096683795381931,0.5556319605552886,-0.28604636582368587,1.2414082452083253,-0.18541572284132898
89,0.21402105793004558,0.11884081329064793,0.3539905053847555,-0.6044644822947467,0.6096683795381931,0.5556319605552886,-0.28604636582368587,1.2414082452083253,-0.18541572284132898
90,0.3248565924838427,0.7518225657663478,-1.385891309262102,1.4913346241107832,-1.0093542629448575,-0.9530370811162211,-0.31108158504713823,-1.355480395255671,-0.3557500157029756
91,0.3248565924838427,0.7518225657663478,-1.385891309262102,1.4913346241107832,-1.0093542629448575,-0.9530370811162211,-0.31108158504713823,-1.355480395255671,-0.3557500157029756
92,0.3545207036328338,0.1344275299061257,0.21402624057412006,-0.5588320827854056,0.6441656916287622,0.5341662436721958,-0.07894154172856814,1.1770310819219716,0.02034927397726882
93,0.3545207036328338,0.1344275299061257,0.21402624057412006,-0.5588320827854056,0.6441656916287622,0.5341662436721958,-0.07894154172856814,1.1770310819219716,0.02034927397726882
94,0.038907517239775195,-1.359049645306563,0.48854127054897784,-1.1925945804874036,1.1359483385653597,1.047633231224831,1.2979565927970051,0.5091184547421819,1.0378097163234539
95,0.038907517239775195,-1.359049645306563,0.48854127054897784,-1.1925945804874036,1.1359483385653597,1.047633231224831,1.2979565927970051,0.5091184547421819,1.0378097163234539
96,-0.024216377925461222,-0.2914832612462989,-0.2078754015876946,-0.2223298501745434,0.37347926901086004,0.4406813489039248,0.22374465081799155,-0.24690806516504998,0.08372354295357537
97,-0.024216377925461222,-0.2914832612462989,-0.2078754015876946,-0.2223298501745434,0.37347926901086004,0.4406813489039248,0.22374465081799155,-0.24690806516504998,0.08372354295357537
98,-1.9330750430363128,0.30547876795835793,-1.5833872917477552,1.568920077935326,-1.6663718072732918,-0.6875149912267099,-0.34976943432773683,-1.403583407855775,-2.4166090564544858
99,-1.9330750430363128,0.30547876795835793,-1.5833872917477552,1.568920077935326,-1.6663718072732918,-0.6875149912267099,-0.34976943432773683,-1.403583407855775,-2.4166090564544858
100,-2.6358783090549296,0.4197571007659703,-1.5026566740351095,1.5707172192385692,-2.010952936392496,-0.6693156825070828,-0.34976943432773683,-1.417789497116356,-2.531190638138696
101,-2.6358783090549296,0.4197571007659703,-1.5026566740351095,1.5707172192385692,-2.010952936392496,-0.6693156825070828,-0.34976943432773683,-1.417789497116356,-2.531190638138696
102,-0.11759873566627609,0.06274706781140345,-1.3359373807932755,1.6589869616252706,-1.6975370041896547,-0.8738627408052263,-0.34976943432773683,-1.2976667883349575,-0.7913460879044808
103,-0.11759873566627609,0.06274706781140345,-1.3359373807932755,1.6589869616252706,-1.6975370041896547,-0.8738627408052263,-0.34976943432773683,-1.2976667883349575,-0.7913460879044808
104,0.022608451398029746,0.15346340790150517,-0.9771348116416413,1.306907536778625,-1.5299504335624494,-0.7069585712004232,-0.34976943432773683,-1.283550605437847,-0.8116685133541544
105,0.022608451398029746,0.15346340790150517,-0.9771348116416413,1.306907536778625,-1.5299504335624494,-0.7069585712004232,-0.34976943432773683,-1.283550605437847,-0.8116685133541544
106,-0.13941363432423198,0.5710738964927163,-1.1494222532891962,1.4916342370980364,-1.2320191018711677,-0.9034168139877986,-0.34976943432773683,-1.3849715591444562,-0.8611380001368265
107,-0.13941363432423198,0.5710738964927163,-1.1494222532891962,1.4916342370980364,-1.2320191018711677,-0.9034168139877986,-0.34976943432773683,-1.3849715591444562,-0.8611380001368265
108,-0.05883970706256612,0.4238999753347821,-1.0156443353862437,1.3329690370871659,-0.8535281858685159,-0.922393911827503,-0.256458117183575,-1.2508225767755252,-0.8354672598209941
109,-0.05883970706256612,0.4238999753347821,-1.0156443353862437,1.3329690370871659,-0.8535281858685159,-0.922393911827503,-0.256458117183575,-1.2508225767755252,-0.8354672598209941
110,-0.005316631502759767,0.6025917607475562,-0.9612055928974259,1.1812933161669916,-0.9060584150609164,-0.7973325390940295,0.0029871966657276368,-1.1329477539311663,-0.6276968540421813
111,-0.005316631502759767,0.6025917607475562,-0.9612055928974259,1.1812933161669916,-0.9060584150609164,-0.7973325390940295,0.0029871966657276368,-1.1329477539311663,-0.6276968540421813
112,-0.11556410406303938,0.4616564071487538,-0.16116949359965957,0.4782334647982866,-0.19651101151817155,-0.5363213964953224,-0.12218244125870527,-1.172239327174698,-0.7216882599500586
113,-0.11556410406303938,0.4616564071487538,-0.16116949359965957,0.4782334647982866,-0.19651101151817155,-0.5363213964953224,-0.12218244125870527,-1.172239327174698,-0.7216882599500586
114,0.4048487471850788,0.4284163877745752,-0.698908607978622,1.2322182225819114,-0.9287952336006212,-0.9251937230541372,-0.3474929175361196,0.07502247317901255,0.01339746840131533
115,0.4048487471850788,0.4284163877745752,-0.698908607978622,1.2322182225819114,-0.9287952336006212,-0.9251937230541372,-0.3474929175361196,0.07502247317901255,0.01339746840131533
116,0.1508940180482742,-0.10796459035814109,-0.8113434109556683,0.032493052528633694,0.5688988288857019,0.45576957767845677,0.5241607885851245,-0.7684887098095624,-0.012139605865781812
117,0.1508940180482742,-0.10796459035814109,-0.8113434109556683,0.032493052528633694,0.5688988288857019,0.45576957767845677,0.5241607885851245,-0.7684887098095624,-0.012139605865781812
118,0.19336655967639638,0.2795154603561055,-0.6718438854935234,0.29380655633955266,0.006160951373860478,0.10298471464325705,0.22146813784573569,-0.818749598869472,-0.15947773407386379
119,0.19336655967639638,0.2795154603561055,-0.6718438854935234,0.29380655633955266,0.006160951373860478,0.10298471464325705,0.22146813784573569,-0.818749598869472,-0.15947773407386379
120,-0.347405186470318,0.5786998904297235,-0.7194779239585867,0.7266659355118484,-0.5718653457672503,-0.20002470611557935,-0.14039456586963242,-1.2191734450976008,-0.9890891979447044
121,-0.347405186470318,0.5786998904297235,-0.7194779239585867,0.7266659355118484,-0.5718653457672503,-0.20002470611557935,-0.14039456586963242,-1.2191734450976008,-0.9890891979447044
122,-0.41198508539489626,0.4921215737672645,-0.5290961412829475,0.8956163574731992,-1.114414536340614,-0.5374103012634314,-0.3474929175361196,-0.681183936053956,-0.6605872339064633
123,-0.41198508539489626,0.4921215737672645,-0.5290961412829475,0.8956163574731992,-1.114414536340614,-0.5374103012634314,-0.3474929175361196,-0.681183936053956,-0.6605872339064633
124,-0.32762806413215156,0.3404651981578032,-0.6265295784181103,1.0863338865502714,-0.8888096665211094,-0.9489928072974628,-0.34976943432773683,-1.2136888770456915,-0.8440242290234968
125,-0.32762806413215156,0.3404651981578032,-0.6265295784181103,1.0863338865502714,-0.8888096665211094,-0.9489928072974628,-0.34976943432773683,-1.2136888770456915,-0.8440242290234968
126,-0.16792992393507397,0.4017545158422161,-0.12791818628571097,0.5664033958137121,-0.1647576419330288,-0.811642863945661,-0.34976943432773683,-1.3446009946410862,-0.7244959997860351
127,-0.16792992393507397,0.4017545158422161,-0.12791818628571097,0.5664033958137121,-0.1647576419330288,-0.811642863945661,-0.34976943432773683,-1.3446009946410862,-0.7244959997860351
128,0.30768958487625503,0.9942146860306146,-0.63611827733767,1.5231875093078584,-1.123430717407961,-1.5914098070430995,-0.32928725146523624,-1.363122934042827,-0.7635363562255357
129,0.30768958487625503,0.9942146860306146,-0.63611827733767,1.5231875093078584,-1.123430717407961,-1.5914098070430995,-0.32928725146523624,-1.363122934042827,-0.7635363562255357
130,0.2975069927104131,0.4886578589638005,0.1864979683463716,0.02740052611245648,0.2539144670642906,-0.25788892563510313,-0.34066983472889306,0.9467210997142023,-0.489183278071585
131,0.2975069927104131,0.4886578589638005,0.1864979683463716,0.02740052611245648,0.2539144670642906,-0.25788892563510313,-0.34066983472889306,0.9467210997142023,-0.489183278071585
132,0.2497984980383873,-0.3077685421918834,1.264141676269917,-1.7841194100933646,1.1361448894257395,1.3456649546856012,0.5173312149468899,0.7775061991608908,0.3409633518692223
133,0.2497984980383873,-0.3077685421918834,1.264141676269917,-1.7841194100933646,1.1361448894257395,1.3456649546856012,0.5173312149468899,0.7775061991608908,0.3409633518692223
134,0.07235157767329223,-0.19279649619533334,-0.7816496595622981,0.5836775602346135,-0.4922862033947159,-0.11353953075193139,0.2465033570691881,-0.95181961943964,-0.07310738408983015
135,0.07235157767329223,-0.19279649619533334,-0.7816496595622981,0.5836775602346135,-0.4922862033947159,-0.11353953075193139,0.2465033570691881,-0.95181961943964,-0.07310738408983015
136,-0.0736733349953291,-0.041135269444703,-0.09373906572295788,0.2536657498580677,-0.003247498963544481,-0.26737737888593677,-0.32928725146523624,-0.41944956303502423,-0.6055026020351891
137,-0.0736733349953291,-0.041135269444703,-0.09373906572295788,0.2536657498580677,-0.003247498963544481,-0.26737737888593677,-0.32928725146523624,-0.41944956303502423,-0.6055026020351891
138,0.021737364915652573,1.00944726933987,-0.9912090383446949,1.616150353752208,-1.2671041241579044,-1.4182837836889668,-0.34976943432773683,-1.2224103157633524,-0.7609961994245423
139,0.021737364915652573,1.00944726933987,-0.9912090383446949,1.616150353752208,-1.2671041241579044,-1.4182837836889668,-0.34976943432773683,-1.2224103157633524,-0.7609961994245423
140,0.17853293174363338,0.9737913816573874,-0.7569046684668506,1.4094562080808226,-1.0375793364735053,-1.3345984195519522,-0.3224577003959552,-1.3609649633075804,-0.7040397409959506
141,0.17853293174363338,0.9737913816573874,-0.7569046684668506,1.4094562080808226,-1.0375793364735053,-1.3345984195519522,-0.3224577003959552,-1.3609649633075804,-0.7040397409959506
142,0.31961749472340417,-0.6491870073897759,0.64953816316106,-1.0917435968640234,0.9119121296007323,0.7779114244953682,0.3967146376884357,1.3439978962029315,0.6079629571343124
143,0.31961749472340417,-0.6491870073897759,0.64953816316106,-1.0917435968640234,0.9119121296007323,0.7779114244953682,0.3967146376884357,1.3439978962029315,0.6079629571343124
144,0.4953159526906571,0.7629122745067913,0.5603018636863617,-0.858987950884096,0.8748663621781074,0.687070859664931,0.025745885556190756,1.3461559199681135,-0.15265875808826826
145,0.4953159526906571,0.7629122745067913,0.5603018636863617,-0.858987950884096,0.8748663621781074,0.687070859664931,0.025745885556190756,1.3461559199681135,-0.15265875808826826
146,0.9598754934206792,0.8172741625843039,-1.2295342759646024,0.7986598060638344,0.04889055345332149,-0.14324935309655595,-0.02432453552998066,0.10685133509286678,0.30566606302349364
147,0.9598754934206792,0.8172741625843039,-1.2295342759646024,0.7986598060638344,0.04889055345332149,-0.14324935309655595,-0.02432453552998066,0.10685133509286678,0.30566606302349364
148,0.5648362013041038,-0.03109825834061607,-0.7927851633031822,0.11886530562054096,0.24921028814284932,0.2384677345012281,0.5332668404741481,1.1289280398607924,0.31649602422119505
149,0.5648362013041038,-0.03109825834061607,-0.7927851633031822,0.11886530562054096,0.24921028814284932,0.2384677345012281,0.5332668404741481,1.1289280398607924,0.31649602422119505
150,-0.04516019010103995,-0.8237019602454445,0.13267742435951446,-0.465370360358101,0.7737264691198584,0.3174865169882067,-0.27921681649047814,1.1650728314607097,-0.15546674886175854
151,-0.04516019010103995,-0.8237019602454445,0.13267742435951446,-0.465370360358101,0.7737264691198584,0.3174865169882067,-0.27921681649047814,1.1650728314607097,-0.15546674886175854
152,-0.17024758002717033,-0.6346529884106271,0.4617854490472197,-0.8920391091567585,0.753733778074625,0.7323356990589563,-0.2450820000986846,1.3483139437332956,-0.25641054586645273
153,-0.17024758002717033,-0.6346529884106271,0.4617854490472197,-0.8920391091567585,0.753733778074625,0.7323356990589563,-0.2450820000986846,1.3483139437332956,-0.25641054586645273
154,0.3426022279353252,0.4529922689989798,-1.6152465223067447,1.6167490431064386,-0.8617605683519298,-1.0840093067538168,-0.34976943432773683,-1.4002566337726605,-0.3272719537803551
155,0.3426022279353252,0.4529922689989798,-1.6152465223067447,1.6167490431064386,-0.8617605683519298,-1.0840093067538168,-0.34976943432773683,-1.4002566337726605,-0.3272719537803551
156,0.33358003617378995,0.5059764329810102,-0.5093001087530609,0.1271530480315256,0.26783119292441476,0.12320600720183353,-0.3474929175361196,0.583475851894653,-0.4735400844318546
157,0.33358003617378995,0.5059764329810102,-0.5093001087530609,0.1271530480315256,0.26783119292441476,0.12320600720183353,-0.3474929175361196,0.583475851894653,-0.4735400844318546
158,0.2730725451722379,-0.2703710948253307,-0.6158582588763252,0.320367292377899,0.2235331612263831,-0.19240275541489452,-0.22459981723618402,0.5897697392537098,0.11193393819537467
159,0.2730725451722379,-0.2703710948253307,-0.6158582588763252,0.320367292377899,0.2235331612263831,-0.19240275541489452,-0.22459981723618402,0.5897697392537098,0.11193393819537467
